"","station","Variable","date","mean_daily"
"549","grbgbwq","no3f","2012-08-08",NA
"550","grbgbwq","no3f","2012-09-24",NA
"551","grbgbwq","no3f","2012-10-24",NA
"552","grbgbwq","no3f","2012-11-26",NA
"553","grbgbwq","no3f","2012-12-04",NA
"554","grbgbwq","no3f","2013-04-22",NA
"555","grbgbwq","no3f","2013-05-22",NA
"556","grbgbwq","no3f","2013-06-19",NA
"557","grbgbwq","no3f","2013-07-09",NA
"558","grbgbwq","no3f","2013-08-14",NA
"559","grbgbwq","no3f","2013-09-10",NA
"560","grbgbwq","no3f","2013-10-08",NA
"561","grbgbwq","no3f","2013-11-14",NA
"562","grbgbwq","no3f","2013-12-10",NA
"563","grbgbwq","no3f","2014-04-23",NA
"564","grbgbwq","no3f","2014-05-12",NA
"565","grbgbwq","no3f","2014-06-03",NA
"566","grbgbwq","no3f","2014-07-07",NA
"567","grbgbwq","no3f","2014-08-20",NA
"568","grbgbwq","no3f","2014-09-25",NA
"569","grbgbwq","no3f","2014-10-20",NA
"570","grbgbwq","no3f","2014-11-13",NA
"571","grbgbwq","no3f","2014-12-01",NA
"572","grbgbwq","no3f","2015-04-27",NA
"573","grbgbwq","no3f","2015-05-13",NA
"574","grbgbwq","no3f","2015-06-08",NA
"575","grbgbwq","no3f","2015-07-07",NA
"576","grbgbwq","no3f","2015-08-03",NA
"577","grbgbwq","no3f","2015-09-01",NA
"578","grbgbwq","no3f","2015-10-15",NA
"579","grbgbwq","no3f","2015-11-17",NA
"580","grbgbwq","no3f","2015-12-01",NA
"581","grbgbwq","no3f","2016-03-30",NA
"582","grbgbwq","no3f","2016-04-12",NA
"583","grbgbwq","no3f","2016-05-09",NA
"584","grbgbwq","no3f","2016-06-22",NA
"585","grbgbwq","no3f","2016-07-13",NA
"586","grbgbwq","no3f","2016-08-08",NA
"587","grbgbwq","no3f","2016-09-06",NA
"588","grbgbwq","no3f","2016-10-04",NA
"589","grbgbwq","no3f","2016-11-01",NA
"590","grbgbwq","no3f","2016-12-06",NA
"591","grbgbwq","no3f","2017-04-17",NA
"592","grbgbwq","no3f","2017-05-18",NA
"593","grbgbwq","no3f","2017-06-12",NA
"594","grbgbwq","no3f","2017-07-11",NA
"595","grbgbwq","no3f","2017-08-08",NA
"596","grbgbwq","no3f","2017-09-11",NA
"597","grbgbwq","no3f","2017-10-23",NA
"598","grbgbwq","no3f","2017-11-08",NA
"599","grbgbwq","no3f","2017-12-07",NA
"600","grbgbwq","no3f","2018-04-10",NA
"601","grbgbwq","no3f","2018-05-21",NA
"602","grbgbwq","no3f","2018-06-19",NA
"603","grbgbwq","no3f","2018-07-09",NA
"604","grbgbwq","no3f","2018-08-14",NA
"605","grbgbwq","no3f","2018-09-25",NA
"606","grbgbwq","no3f","2018-10-15",NA
"607","grbgbwq","no3f","2018-11-12",NA
"608","grbgbwq","no3f","2018-12-03",NA
"609","grbgbwq","no3f","2019-04-23",NA
"610","grbgbwq","no3f","2019-05-21",NA
"611","grbgbwq","no3f","2019-06-18",NA
"612","grbgbwq","no3f","2019-07-09",NA
"613","grbgbwq","no3f","2019-08-06",NA
"614","grbgbwq","no3f","2019-09-17",NA
"615","grbgbwq","no3f","2019-10-14",NA
"616","grbgbwq","no3f","2019-11-19",NA
"617","grbgbwq","no3f","2019-12-04",NA
"618","grbgbwq","no3f","2020-05-11",NA
"619","grbgbwq","no3f","2020-06-09",NA
"620","grbgbwq","no3f","2020-07-07",NA
"621","grbgbwq","no3f","2020-08-24",NA
"622","grbgbwq","no3f","2020-09-21",NA
"623","grbgbwq","no3f","2020-10-19",NA
"624","grbgbwq","no3f","2020-11-02",NA
"625","grbgbwq","no3f","2020-12-07",NA
"626","grbgbwq","po4f","2007-04-25",0.0106
"627","grbgbwq","po4f","2007-05-14",0.01055
"628","grbgbwq","po4f","2007-06-26",0.0164
"629","grbgbwq","po4f","2007-07-25",0.01675
"630","grbgbwq","po4f","2007-08-29",0.032
"631","grbgbwq","po4f","2007-09-17",0.0293
"632","grbgbwq","po4f","2007-10-23",0.02005
"633","grbgbwq","po4f","2007-11-27",NA
"634","grbgbwq","po4f","2008-04-23",0.0079
"635","grbgbwq","po4f","2008-05-08",0.01135
"636","grbgbwq","po4f","2008-06-11",NA
"637","grbgbwq","po4f","2008-07-07",NA
"638","grbgbwq","po4f","2008-08-28",0.0258
"639","grbgbwq","po4f","2008-09-24",0.026
"640","grbgbwq","po4f","2008-10-20",0.01585
"641","grbgbwq","po4f","2008-11-25",NA
"642","grbgbwq","po4f","2009-04-29",0.016
"643","grbgbwq","po4f","2009-05-26",0.0165
"644","grbgbwq","po4f","2009-06-29",0.0203333333333333
"645","grbgbwq","po4f","2009-07-29",0.051
"646","grbgbwq","po4f","2009-08-26",0.04
"647","grbgbwq","po4f","2009-09-24",0.048
"648","grbgbwq","po4f","2009-10-22",0.025
"649","grbgbwq","po4f","2009-11-19",0.022
"650","grbgbwq","po4f","2009-12-07",0.0216666666666667
"651","grbgbwq","po4f","2010-04-22",0.0143333333333333
"652","grbgbwq","po4f","2010-05-27",0.0105
"653","grbgbwq","po4f","2010-06-21",0.013
"654","grbgbwq","po4f","2010-07-27",0.035
"655","grbgbwq","po4f","2010-08-30",0.028
"656","grbgbwq","po4f","2010-09-29",0.036
"657","grbgbwq","po4f","2010-10-27",0.0333333333333333
"658","grbgbwq","po4f","2010-11-16",0.019
"659","grbgbwq","po4f","2010-12-09",0.026
"660","grbgbwq","po4f","2011-04-26",NA
"661","grbgbwq","po4f","2011-05-23",0.014
"662","grbgbwq","po4f","2011-06-07",0.011
"663","grbgbwq","po4f","2011-07-18",0.025
"664","grbgbwq","po4f","2011-08-22",0.039
"665","grbgbwq","po4f","2011-09-26",0.027
"666","grbgbwq","po4f","2011-10-24",0.03
"667","grbgbwq","po4f","2011-11-07",0.021
"668","grbgbwq","po4f","2011-12-05",0.02
"669","grbgbwq","po4f","2012-03-26",0.005
"670","grbgbwq","po4f","2012-04-17",0.007
"671","grbgbwq","po4f","2012-05-30",0.016
"672","grbgbwq","po4f","2012-06-25",0.009
"673","grbgbwq","po4f","2012-07-23",0.0336666666666667
"674","grbgbwq","po4f","2012-08-08",0.044
"675","grbgbwq","po4f","2012-09-24",0.032
"676","grbgbwq","po4f","2012-10-24",0.028
"677","grbgbwq","po4f","2012-11-26",0.014
"678","grbgbwq","po4f","2012-12-04",0.0196666666666667
"679","grbgbwq","po4f","2013-04-22",NA
"680","grbgbwq","po4f","2013-05-22",NA
"681","grbgbwq","po4f","2013-06-19",0.009
"682","grbgbwq","po4f","2013-07-09",0.0253333333333333
"683","grbgbwq","po4f","2013-08-14",0.032
"684","grbgbwq","po4f","2013-09-10",0.0376666666666667
"685","grbgbwq","po4f","2013-10-08",0.032
"686","grbgbwq","po4f","2013-11-14",0.025
"687","grbgbwq","po4f","2013-12-10",0.0316666666666667
"688","grbgbwq","po4f","2014-04-23",NA
"689","grbgbwq","po4f","2014-05-12",NA
"690","grbgbwq","po4f","2014-06-03",0.012
"691","grbgbwq","po4f","2014-07-07",0.012
"692","grbgbwq","po4f","2014-08-20",0.031
"693","grbgbwq","po4f","2014-09-25",0.037
"694","grbgbwq","po4f","2014-10-20",0.036
"695","grbgbwq","po4f","2014-11-13",0.034
"696","grbgbwq","po4f","2014-12-01",0.022
"697","grbgbwq","po4f","2015-04-27",0.00433333333333333
"698","grbgbwq","po4f","2015-05-13",0.014
"699","grbgbwq","po4f","2015-06-08",0.007
"700","grbgbwq","po4f","2015-07-07",0.0113333333333333
"701","grbgbwq","po4f","2015-08-03",0.025
"702","grbgbwq","po4f","2015-09-01",0.034
"703","grbgbwq","po4f","2015-10-15",0.022
"704","grbgbwq","po4f","2015-11-17",0.019
"705","grbgbwq","po4f","2015-12-01",0.0196666666666667
"706","grbgbwq","po4f","2016-03-30",0.002
"707","grbgbwq","po4f","2016-04-12",0.002
"708","grbgbwq","po4f","2016-05-09",0.0103333333333333
"709","grbgbwq","po4f","2016-06-22",0.012
"710","grbgbwq","po4f","2016-07-13",0.018
"711","grbgbwq","po4f","2016-08-08",0.0393333333333333
"712","grbgbwq","po4f","2016-09-06",0.052
"713","grbgbwq","po4f","2016-10-04",0.035
"714","grbgbwq","po4f","2016-11-01",NA
"715","grbgbwq","po4f","2016-12-06",0.0253333333333333
"716","grbgbwq","po4f","2017-04-17",NA
"717","grbgbwq","po4f","2017-05-18",0.01
"718","grbgbwq","po4f","2017-06-12",NA
"719","grbgbwq","po4f","2017-07-11",0.012
"720","grbgbwq","po4f","2017-08-08",0.038
"721","grbgbwq","po4f","2017-09-11",0.028
"722","grbgbwq","po4f","2017-10-23",0.039
"723","grbgbwq","po4f","2017-11-08",0.0283333333333333
"724","grbgbwq","po4f","2017-12-07",0.027
"725","grbgbwq","po4f","2018-04-10",0.006
"726","grbgbwq","po4f","2018-05-21",0.006
"727","grbgbwq","po4f","2018-06-19",0.024
"728","grbgbwq","po4f","2018-07-09",0.022
"729","grbgbwq","po4f","2018-08-14",0.0406666666666667
"730","grbgbwq","po4f","2018-09-25",0.027
"731","grbgbwq","po4f","2018-10-15",0.022
"732","grbgbwq","po4f","2018-11-12",0.014
"733","grbgbwq","po4f","2018-12-03",NA
"734","grbgbwq","po4f","2019-04-23",0.013
"735","grbgbwq","po4f","2019-05-21",0.013
"736","grbgbwq","po4f","2019-06-18",0.002
"737","grbgbwq","po4f","2019-07-09",0.013
"738","grbgbwq","po4f","2019-08-06",NA
"739","grbgbwq","po4f","2019-09-17",NA
"740","grbgbwq","po4f","2019-10-14",0.023
"741","grbgbwq","po4f","2019-11-19",NA
"742","grbgbwq","po4f","2019-12-04",0.0213333333333333
"743","grbgbwq","po4f","2020-05-11",0.069
"744","grbgbwq","po4f","2020-06-09",NA
"745","grbgbwq","po4f","2020-07-07",NA
"746","grbgbwq","po4f","2020-08-24",NA
"747","grbgbwq","po4f","2020-09-21",0.039
"748","grbgbwq","po4f","2020-10-19",0.028
"749","grbgbwq","po4f","2020-11-02",0.0233333333333333
"750","grbgbwq","po4f","2020-12-07",0.027
"751","nartswq","chla_n","2007-01-16",1.805
"752","nartswq","chla_n","2007-02-28",1.955
"753","nartswq","chla_n","2007-03-27",3.2
"754","nartswq","chla_n","2007-04-11",3.12
"755","nartswq","chla_n","2007-05-16",1.26
"756","nartswq","chla_n","2007-06-22",0.96
"757","nartswq","chla_n","2007-07-11",2.72
"758","nartswq","chla_n","2007-08-24",3.12
"759","nartswq","chla_n","2007-09-21",5.055
"760","nartswq","chla_n","2007-10-19",4.95
"761","nartswq","chla_n","2007-11-26",0.85
"762","nartswq","chla_n","2008-01-02",NA
"763","nartswq","chla_n","2008-01-18",NA
"764","nartswq","chla_n","2008-02-20",NA
"765","nartswq","chla_n","2008-03-31",NA
"766","nartswq","chla_n","2008-04-30",NA
"767","nartswq","chla_n","2008-05-29",NA
"768","nartswq","chla_n","2008-06-19",NA
"769","nartswq","chla_n","2008-07-17",NA
"770","nartswq","chla_n","2008-08-15",NA
"771","nartswq","chla_n","2008-09-15",NA
"772","nartswq","chla_n","2008-10-10",NA
"773","nartswq","chla_n","2008-11-12",NA
"774","nartswq","chla_n","2008-12-08",NA
"775","nartswq","chla_n","2009-01-08",NA
"776","nartswq","chla_n","2009-02-05",NA
"777","nartswq","chla_n","2009-03-09",NA
"778","nartswq","chla_n","2009-04-07",NA
"779","nartswq","chla_n","2009-05-06",NA
"780","nartswq","chla_n","2009-06-08",NA
"781","nartswq","chla_n","2009-07-09",NA
"782","nartswq","chla_n","2009-08-06",NA
"783","nartswq","chla_n","2009-09-03",NA
"784","nartswq","chla_n","2009-10-17",NA
"785","nartswq","chla_n","2009-11-04",NA
"786","nartswq","chla_n","2009-12-02",NA
"787","nartswq","chla_n","2010-01-11",NA
"788","nartswq","chla_n","2010-02-18",NA
"789","nartswq","chla_n","2010-03-10",NA
"790","nartswq","chla_n","2010-04-12",NA
"791","nartswq","chla_n","2010-05-11",NA
"792","nartswq","chla_n","2010-06-10",NA
"793","nartswq","chla_n","2010-07-12",NA
"794","nartswq","chla_n","2010-08-10",NA
"795","nartswq","chla_n","2010-09-07",NA
"796","nartswq","chla_n","2010-10-06",NA
"797","nartswq","chla_n","2010-11-04",NA
"798","nartswq","chla_n","2010-12-07",NA
"799","nartswq","chla_n","2011-01-05",NA
"800","nartswq","chla_n","2011-02-03",NA
"801","nartswq","chla_n","2011-03-03",NA
"802","nartswq","chla_n","2011-04-14",NA
"803","nartswq","chla_n","2011-05-12",NA
"804","nartswq","chla_n","2011-06-16",1.66
"805","nartswq","chla_n","2011-07-11",NA
"806","nartswq","chla_n","2011-08-09",NA
"807","nartswq","chla_n","2011-09-07",NA
"808","nartswq","chla_n","2011-10-11",NA
"809","nartswq","chla_n","2011-11-09",NA
"810","nartswq","chla_n","2011-12-08",NA
"811","nartswq","chla_n","2012-01-09",NA
"812","nartswq","chla_n","2012-02-09",NA
"813","nartswq","chla_n","2012-03-07",NA
"814","nartswq","chla_n","2012-04-04",NA
"815","nartswq","chla_n","2012-05-02",NA
"816","nartswq","chla_n","2012-06-06",NA
"817","nartswq","chla_n","2012-07-08",0.95
"818","nartswq","chla_n","2012-08-16",NA
"819","nartswq","chla_n","2012-09-14",NA
"820","nartswq","chla_n","2012-10-12",NA
"821","nartswq","chla_n","2012-11-13",NA
"822","nartswq","chla_n","2012-12-03",NA
"823","nartswq","chla_n","2013-01-09",NA
"824","nartswq","chla_n","2013-02-06",NA
"825","nartswq","chla_n","2013-03-11",1.725
"826","nartswq","chla_n","2013-04-10",NA
"827","nartswq","chla_n","2013-05-06",1.18
"828","nartswq","chla_n","2013-06-05",2.305
"829","nartswq","chla_n","2013-07-05",1.38
"830","nartswq","chla_n","2013-08-05",1.655
"831","nartswq","chla_n","2013-09-05",5.95
"832","nartswq","chla_n","2013-10-04",3.505
"833","nartswq","chla_n","2013-11-04",1.43
"834","nartswq","chla_n","2013-12-03",1.7
"835","nartswq","chla_n","2014-01-13",0.7
"836","nartswq","chla_n","2014-02-17",1.79
"837","nartswq","chla_n","2014-03-10",NA
"838","nartswq","chla_n","2014-04-09",NA
"839","nartswq","chla_n","2014-05-13",1.495
"840","nartswq","chla_n","2014-06-23",3.42
"841","nartswq","chla_n","2014-07-21",3.985
"842","nartswq","chla_n","2014-08-18",5.575
"843","nartswq","chla_n","2014-09-08",5.65
"844","nartswq","chla_n","2014-10-06",4.835
"845","nartswq","chla_n","2014-11-10",1.56
"846","nartswq","chla_n","2014-12-01",1.45
"847","nartswq","chla_n","2015-01-05",0.825
"848","nartswq","chla_n","2015-02-18",2.65
"849","nartswq","chla_n","2015-03-30",NA
"850","nartswq","chla_n","2015-04-27",4.385
"851","nartswq","chla_n","2015-05-18",1.16
"852","nartswq","chla_n","2015-06-16",2.965
"853","nartswq","chla_n","2015-07-13",1.06
"854","nartswq","chla_n","2015-08-10",3.82
"855","nartswq","chla_n","2015-09-07",3.075
"856","nartswq","chla_n","2015-10-26",4.575
"857","nartswq","chla_n","2015-11-09",NA
"858","nartswq","chla_n","2015-12-07",1.85
"859","nartswq","chla_n","2016-01-18",1.295
"860","nartswq","chla_n","2016-02-17",9.43
"861","nartswq","chla_n","2016-03-22",2.54
"862","nartswq","chla_n","2016-04-18",2.565
"863","nartswq","chla_n","2016-05-16",1.215
"864","nartswq","chla_n","2016-06-20",1.395
"865","nartswq","chla_n","2016-07-18",4.97
"866","nartswq","chla_n","2016-08-15",8.425
"867","nartswq","chla_n","2016-09-12",NA
"868","nartswq","chla_n","2016-10-25",6.325
"869","nartswq","chla_n","2016-11-14",3.255
"870","nartswq","chla_n","2016-12-13",4.22
"871","nartswq","chla_n","2017-01-30",4.5312765
"872","nartswq","chla_n","2017-02-27",10.4785775
"873","nartswq","chla_n","2017-03-27",3.57939395
"874","nartswq","chla_n","2017-04-24",5.0426187
"875","nartswq","chla_n","2017-05-23",5.42022515
"876","nartswq","chla_n","2017-06-05",4.1536703
"877","nartswq","chla_n","2017-07-03",5.68769635
"878","nartswq","chla_n","2017-08-07",8.732148
"879","nartswq","chla_n","2017-09-05",3.5085927
"880","nartswq","chla_n","2017-10-16",4.7279468
"881","nartswq","chla_n","2017-11-28",1.2114872
"882","nartswq","chla_n","2017-12-27",NA
"883","nartswq","chla_n","2018-01-29",26.51
"884","nartswq","chla_n","2018-02-13",10.245
"885","nartswq","chla_n","2018-03-27",1.98
"886","nartswq","chla_n","2018-04-24",1.47
"887","nartswq","chla_n","2018-05-15",0.87
"888","nartswq","chla_n","2018-06-12",2.275
"889","nartswq","chla_n","2018-07-12",3.53
"890","nartswq","chla_n","2018-08-07",NA
"891","nartswq","chla_n","2018-09-05",5.47
"892","nartswq","chla_n","2018-10-09",3.485
"893","nartswq","chla_n","2018-11-06",0.665
"894","nartswq","chla_n","2018-12-04",0.815
"895","nartswq","chla_n","2019-01-15",2.17
"896","nartswq","chla_n","2019-02-04",18.96
"897","nartswq","chla_n","2019-03-18",NA
"898","nartswq","chla_n","2019-04-16",3.24
"899","nartswq","chla_n","2019-05-14",1.495
"900","nartswq","chla_n","2019-06-03",1.82
"901","nartswq","chla_n","2019-07-16",3.39
"902","nartswq","chla_n","2019-08-13",3.46
"903","nartswq","chla_n","2019-09-09",3.425
"904","nartswq","chla_n","2019-10-08",2.5
"905","nartswq","chla_n","2019-11-11",3.625
"906","nartswq","chla_n","2019-12-10",1.855
"907","nartswq","nh4f","2007-01-16",0.022
"908","nartswq","nh4f","2007-02-28",0.006
"909","nartswq","nh4f","2007-03-27",0.0055
"910","nartswq","nh4f","2007-04-11",0.0065
"911","nartswq","nh4f","2007-05-16",0.0065
"912","nartswq","nh4f","2007-06-22",0.003
"913","nartswq","nh4f","2007-07-11",0.0055
"914","nartswq","nh4f","2007-08-24",0.0105
"915","nartswq","nh4f","2007-09-21",0.004
"916","nartswq","nh4f","2007-10-19",0.019
"917","nartswq","nh4f","2007-11-26",0.069
"918","nartswq","nh4f","2008-01-02",NA
"919","nartswq","nh4f","2008-01-18",NA
"920","nartswq","nh4f","2008-02-20",NA
"921","nartswq","nh4f","2008-03-31",NA
"922","nartswq","nh4f","2008-04-30",NA
"923","nartswq","nh4f","2008-05-29",NA
"924","nartswq","nh4f","2008-06-19",NA
"925","nartswq","nh4f","2008-07-17",NA
"926","nartswq","nh4f","2008-08-15",NA
"927","nartswq","nh4f","2008-09-15",NA
"928","nartswq","nh4f","2008-10-10",NA
"929","nartswq","nh4f","2008-11-12",NA
"930","nartswq","nh4f","2008-12-08",NA
"931","nartswq","nh4f","2009-01-08",NA
"932","nartswq","nh4f","2009-02-05",NA
"933","nartswq","nh4f","2009-03-09",NA
"934","nartswq","nh4f","2009-04-07",NA
"935","nartswq","nh4f","2009-05-06",NA
"936","nartswq","nh4f","2009-06-08",NA
"937","nartswq","nh4f","2009-07-09",NA
"938","nartswq","nh4f","2009-08-06",NA
"939","nartswq","nh4f","2009-09-03",NA
"940","nartswq","nh4f","2009-10-17",NA
"941","nartswq","nh4f","2009-11-04",NA
"942","nartswq","nh4f","2009-12-02",NA
"943","nartswq","nh4f","2010-01-11",NA
"944","nartswq","nh4f","2010-02-18",NA
"945","nartswq","nh4f","2010-03-10",NA
"946","nartswq","nh4f","2010-04-12",NA
"947","nartswq","nh4f","2010-05-11",NA
"948","nartswq","nh4f","2010-06-10",NA
"949","nartswq","nh4f","2010-07-12",NA
"950","nartswq","nh4f","2010-08-10",NA
"951","nartswq","nh4f","2010-09-07",NA
"952","nartswq","nh4f","2010-10-06",NA
"953","nartswq","nh4f","2010-11-04",NA
"954","nartswq","nh4f","2010-12-07",NA
"955","nartswq","nh4f","2011-01-05",NA
"956","nartswq","nh4f","2011-02-03",NA
"957","nartswq","nh4f","2011-03-03",NA
"958","nartswq","nh4f","2011-04-14",NA
"959","nartswq","nh4f","2011-05-12",NA
"960","nartswq","nh4f","2011-06-16",NA
"961","nartswq","nh4f","2011-07-11",NA
"962","nartswq","nh4f","2011-08-09",NA
"963","nartswq","nh4f","2011-09-07",NA
"964","nartswq","nh4f","2011-10-11",NA
"965","nartswq","nh4f","2011-11-09",NA
"966","nartswq","nh4f","2011-12-08",NA
"967","nartswq","nh4f","2012-01-09",NA
"968","nartswq","nh4f","2012-02-09",NA
"969","nartswq","nh4f","2012-03-07",NA
"970","nartswq","nh4f","2012-04-04",NA
"971","nartswq","nh4f","2012-05-02",NA
"972","nartswq","nh4f","2012-06-06",NA
"973","nartswq","nh4f","2012-07-08",NA
"974","nartswq","nh4f","2012-08-16",NA
"975","nartswq","nh4f","2012-09-14",NA
"976","nartswq","nh4f","2012-10-12",NA
"977","nartswq","nh4f","2012-11-13",NA
"978","nartswq","nh4f","2012-12-03",NA
"979","nartswq","nh4f","2013-01-09",NA
"980","nartswq","nh4f","2013-02-06",NA
"981","nartswq","nh4f","2013-03-11",NA
"982","nartswq","nh4f","2013-04-10",NA
"983","nartswq","nh4f","2013-05-06",NA
"984","nartswq","nh4f","2013-06-05",NA
"985","nartswq","nh4f","2013-07-05",NA
"986","nartswq","nh4f","2013-08-05",NA
"987","nartswq","nh4f","2013-09-05",0.0355
"988","nartswq","nh4f","2013-10-04",NA
"989","nartswq","nh4f","2013-11-04",NA
"990","nartswq","nh4f","2013-12-03",0.0485
"991","nartswq","nh4f","2014-01-13",NA
"992","nartswq","nh4f","2014-02-17",NA
"993","nartswq","nh4f","2014-03-10",0.0205
"994","nartswq","nh4f","2014-04-09",0.026
"995","nartswq","nh4f","2014-05-13",0.0065
"996","nartswq","nh4f","2014-06-23",0.035
"997","nartswq","nh4f","2014-07-21",0.055
"998","nartswq","nh4f","2014-08-18",0.0215
"999","nartswq","nh4f","2014-09-08",0.022
"1000","nartswq","nh4f","2014-10-06",0.039
"1001","nartswq","nh4f","2014-11-10",0.038
"1002","nartswq","nh4f","2014-12-01",0.0475
"1003","nartswq","nh4f","2015-01-05",0.053
"1004","nartswq","nh4f","2015-02-18",NA
"1005","nartswq","nh4f","2015-03-30",0.006
"1006","nartswq","nh4f","2015-04-27",0.0135
"1007","nartswq","nh4f","2015-05-18",0.014
"1008","nartswq","nh4f","2015-06-16",0.0095
"1009","nartswq","nh4f","2015-07-13",0.0155
"1010","nartswq","nh4f","2015-08-10",0.0155
"1011","nartswq","nh4f","2015-09-07",0.015
"1012","nartswq","nh4f","2015-10-26",NA
"1013","nartswq","nh4f","2015-11-09",0.0245
"1014","nartswq","nh4f","2015-12-07",0.028
"1015","nartswq","nh4f","2016-01-18",0.019
"1016","nartswq","nh4f","2016-02-17",0.0165
"1017","nartswq","nh4f","2016-03-22",0.013
"1018","nartswq","nh4f","2016-04-18",0.0145
"1019","nartswq","nh4f","2016-05-16",0.008
"1020","nartswq","nh4f","2016-06-20",0.006
"1021","nartswq","nh4f","2016-07-18",0.006
"1022","nartswq","nh4f","2016-08-15",0.0115
"1023","nartswq","nh4f","2016-09-12",0.02
"1024","nartswq","nh4f","2016-10-25",0.0085
"1025","nartswq","nh4f","2016-11-14",NA
"1026","nartswq","nh4f","2016-12-13",0.014
"1027","nartswq","nh4f","2017-01-30",NA
"1028","nartswq","nh4f","2017-02-27",NA
"1029","nartswq","nh4f","2017-03-27",0.007
"1030","nartswq","nh4f","2017-04-24",0.008
"1031","nartswq","nh4f","2017-05-23",NA
"1032","nartswq","nh4f","2017-06-05",0.0195
"1033","nartswq","nh4f","2017-07-03",0.0065
"1034","nartswq","nh4f","2017-08-07",NA
"1035","nartswq","nh4f","2017-09-05",0.0305
"1036","nartswq","nh4f","2017-10-16",0.027
"1037","nartswq","nh4f","2017-11-28",0.0655
"1038","nartswq","nh4f","2017-12-27",NA
"1039","nartswq","nh4f","2018-01-29",0.011
"1040","nartswq","nh4f","2018-02-13",NA
"1041","nartswq","nh4f","2018-03-27",NA
"1042","nartswq","nh4f","2018-04-24",NA
"1043","nartswq","nh4f","2018-05-15",0.007
"1044","nartswq","nh4f","2018-06-12",NA
"1045","nartswq","nh4f","2018-07-12",0.0085
"1046","nartswq","nh4f","2018-08-07",NA
"1047","nartswq","nh4f","2018-09-05",NA
"1048","nartswq","nh4f","2018-10-09",0.078
"1049","nartswq","nh4f","2018-11-06",0.062
"1050","nartswq","nh4f","2018-12-04",0.0385
"1051","nartswq","nh4f","2019-01-15",0.00765
"1052","nartswq","nh4f","2019-02-04",NA
"1053","nartswq","nh4f","2019-03-18",0.0505
"1054","nartswq","nh4f","2019-04-16",NA
"1055","nartswq","nh4f","2019-05-14",0.01005
"1056","nartswq","nh4f","2019-06-03",NA
"1057","nartswq","nh4f","2019-07-16",NA
"1058","nartswq","nh4f","2019-08-13",NA
"1059","nartswq","nh4f","2019-09-09",NA
"1060","nartswq","nh4f","2019-10-08",0.01845
"1061","nartswq","nh4f","2019-11-11",NA
"1062","nartswq","nh4f","2019-12-10",0.02195
"1063","nartswq","no23f","2007-01-16",0.199
"1064","nartswq","no23f","2007-02-28",0.001
"1065","nartswq","no23f","2007-03-27",0.0015
"1066","nartswq","no23f","2007-04-11",0.0035
"1067","nartswq","no23f","2007-05-16",0.001
"1068","nartswq","no23f","2007-06-22",NA
"1069","nartswq","no23f","2007-07-11",NA
"1070","nartswq","no23f","2007-08-24",0.001
"1071","nartswq","no23f","2007-09-21",0.0055
"1072","nartswq","no23f","2007-10-19",0.0495
